date,equity,daily_ret
2017-07-17,1029643.127752335,0.003916685045447954
2017-07-18,1025626.1205380028,-0.0039013587388294635
2017-07-19,1024621.8801767887,-0.000979148581636502
2017-07-20,1029643.1712822131,0.004900628419683972
2017-07-21,1027634.6479111295,-0.001950698481865687
2017-07-24,1026630.4076596817,-0.0009772347141945303
2017-07-25,1027634.6479111295,0.0009781906360410986
2017-07-26,1029643.127752335,0.001954468784492791
2017-07-27,1026630.3802504442,-0.00292601137295756
2017-07-28,1025626.0734482389,-0.0009782554866146764
2017-07-31,1022613.3526938956,-0.002937445558705676
2017-08-01,1024621.8746828621,0.0019641069458709026
2017-08-02,1027634.5933089657,0.0029403223770096965
2017-08-03,1025626.097048261,-0.0019544848662961245
2017-08-04,1026630.3370242629,0.0009791482284744468
2017-08-07,1026630.3297499774,-7.085593667355283e-09
2017-08-08,1034664.3972702604,0.007825667416468729
2017-08-09,1029643.1988840215,-0.004852973002150485
2017-08-10,1030647.4389708196,0.0009753282378657246
2017-08-11,1020973.3338512627,-0.009386434927948994
2017-08-14,1020973.3338512627,0.0
2017-08-15,1020973.3338512627,0.0
2017-08-16,1020973.3338512627,0.0
2017-08-17,1020973.3338512627,0.0
2017-08-18,1020973.3338512627,0.0
2017-08-21,1020973.3338512627,0.0
2017-08-22,1020973.3338512627,0.0
2017-08-23,1020421.492397619,-0.0005405052564517732
2017-08-24,1021275.1036725843,0.0008365281222759702
2017-08-25,1023835.7461360223,0.0025072994085821865
2017-08-28,1019017.3050902325,-0.004706263738079697
2017-08-29,1018340.4692242658,-0.0006642044866027597
2017-08-30,1018340.4269256397,-4.153682120477953e-08
2017-08-31,1021473.954340709,0.0030770922298837267
2017-09-01,1016251.4555388587,-0.005112708728066573
2017-09-04,1019384.9266208848,0.003083361962187503
2017-09-05,1022518.489243797,0.003073973865102664
2017-09-06,1019385.0568746879,-0.0030644261224327396
2017-09-07,1022518.5568628747,0.0030739120286829014
2017-09-08,1020429.4895618518,-0.002043060526385143
2017-09-11,1024607.5568549992,0.004094420374837648
2017-09-12,1024607.538071922,-1.8331972051477408e-08
2017-09-13,1021473.9894028243,-0.0030582916411041605
2017-09-14,1023563.0136578595,0.002045107635346044
2017-09-15,1023563.0136578595,0.0
2017-09-18,1024607.5237471516,0.0010204648618157286
2017-09-19,1029830.1213238752,0.005097168872646662
2017-09-20,1028785.6211822405,-0.0010142450876188258
2017-09-21,1028785.5192730939,-9.905770892437715e-08
2017-09-22,1029830.0130410832,0.0010152687303834895
2017-09-25,1021474.0568668124,-0.008113917897571987
2017-09-26,1021474.0263223692,-2.9902319065300276e-08
2017-09-27,1021473.9187893547,-1.0527239235891273e-07
2017-09-28,1015577.8242409735,-0.005772143996950363
2017-09-29,1015577.8242409735,0.0
2017-10-02,1015577.8242409735,0.0
2017-10-03,1015036.9814979599,-0.0005325468222169283
2017-10-05,1019976.1705576746,0.004866018824679186
2017-10-06,1024915.3735000449,0.004842468956573587
2017-10-11,1027385.0282257458,0.0024096181885409074
2017-10-12,1041379.4590886551,0.013621408214481212
2017-10-13,1045495.462346808,0.00395245289527324
2017-10-16,1045495.451034788,-1.0819769635794785e-08
2017-10-17,1046318.616067186,0.000787344441894211
2017-10-18,1048788.2649533304,0.0023603220359655896
2017-10-19,1048788.261532557,-3.261643510832357e-09
2017-10-20,1046318.6629984386,-0.002354716032490378
2017-10-23,1047965.0608880678,0.0015735147884212708
2017-10-24,1049611.4541738671,0.0015710383363392033
2017-10-25,1047141.8522904199,-0.00235287245925786
2017-10-26,1044672.2343997669,-0.002358436810878217
2017-10-27,1045495.4589546005,0.0007880218576945541
2017-10-30,1052904.2354343606,0.0070863784402930285
2017-10-31,1055373.8371860883,0.0023455141204831165
2017-11-01,1055373.8792207006,3.982912111233361e-08
2017-11-02,1052904.2499730191,-0.002340051517576991
2017-11-03,1050434.662821535,-0.002345500221456409
2017-11-06,1055373.8240657365,0.004702016621323857
2017-11-07,1052904.2434259597,-0.002340005582347038
2017-11-08,1054550.678550478,0.001563708318964574
2017-11-09,1050434.6481311757,-0.003903112958933419
2017-11-10,1049611.397731356,-0.0007837235769823092
2017-11-13,1049611.4201669598,2.1375152536862174e-08
2017-11-14,1051257.840714232,0.001568600070119608
2017-11-15,1047965.0643016999,-0.0031322253066812245
2017-11-16,1046318.651662604,-0.0015710567987234914
2017-11-17,1050434.6064126177,0.0039337488091926165
2017-11-20,1050662.5464893766,0.00021699597039859242
2017-11-21,1050662.5464893766,0.0
2017-11-22,1050098.4814111865,-0.000536866075672715
2017-11-23,1046253.4749927893,-0.003661567449588232
2017-11-24,1046253.4434329045,-3.016466421090769e-08
2017-11-27,1043177.3998352544,-0.0029400558889032258
2017-11-28,1034177.3865510644,-0.00862750025605552
2017-11-29,1034177.3865510644,0.0
2017-11-30,1034177.3865510644,0.0
2017-12-01,1034177.3865510644,0.0
2017-12-04,1034177.3865510644,0.0
2017-12-05,1034177.3865510644,0.0
2017-12-06,1034177.3865510644,0.0
2017-12-07,1034177.3865510644,0.0
2017-12-08,1034177.3865510644,0.0
2017-12-11,1034177.3865510644,0.0
2017-12-12,1034177.3865510644,0.0
2017-12-13,1034177.3865510644,0.0
2017-12-14,1034177.3865510644,0.0
2017-12-15,1034177.3865510644,0.0
2017-12-18,1034177.3865510644,0.0
2017-12-19,1034177.3865510644,0.0
2017-12-20,1034177.3865510644,0.0
2017-12-21,1034177.3865510644,0.0
2017-12-22,1034177.3865510644,0.0
2017-12-25,1034177.3865510644,0.0
2017-12-26,1034177.3865510644,0.0
2017-12-27,1034177.3865510644,0.0
2017-12-28,1034177.3865510644,0.0
2017-12-29,1034177.3865510644,0.0
2018-01-02,1034177.3865510644,0.0
2018-01-03,1034177.3865510644,0.0
2018-01-04,1033706.4747750943,-0.00045534913264788646
2018-01-05,1033706.4901510798,1.4874614651105844e-08
2018-01-08,1036322.6795736873,0.0025308822644860562
2018-01-09,1036322.6795736873,0.0
2018-01-10,1035668.6370743467,-0.0006311185813376863
2018-01-11,1027165.9922873103,-0.008209811982967219
2018-01-12,1026511.9853924623,-0.0006367100349492505
2018-01-15,1033706.4901510798,0.007008690459534117
2018-01-16,1033706.4569496997,-3.211876919984036e-08
2018-01-17,1034360.5469986127,0.0006327618875896501
2018-01-18,1040246.9013988705,0.0056908148878436204
2018-01-19,1051365.6722144121,0.010688588257835363
2018-01-22,1056598.0154427416,0.00497671111641762
2018-01-23,1063138.5213677515,0.0061901554133332315
2018-01-24,1063792.5397203206,0.0006151769872166923
2018-01-25,1057252.0977255427,-0.006148230741021554
2018-01-26,1055289.9705289053,-0.0018558744890254664
2018-01-29,1058560.1527553769,0.003098847063648824
2018-01-30,1054635.8643961619,-0.0037071944839415227
2018-01-31,1050711.6610588522,-0.0037209082962075257
2018-02-01,1056598.0267417443,0.0056022654939986705
2018-02-02,1058560.1591841523,0.0018570283047552039
2018-02-05,1048095.4235055142,-0.009885820458899075
2018-02-06,1036976.7291668267,-0.010608475229764158
2018-02-07,1040246.9318043315,0.003153593080273076
2018-02-08,1032582.4203523349,-0.007367973139514428
2018-02-09,1032582.4203523349,0.0
2018-02-12,1032582.4203523349,0.0
2018-02-21,1032582.4203523349,0.0
2018-02-22,1032582.4203523349,0.0
2018-02-23,1032582.4203523349,0.0
2018-02-26,1032582.4203523349,0.0
2018-02-27,1032582.4203523349,0.0
2018-03-01,1032582.4203523349,0.0
2018-03-02,1032582.4203523349,0.0
2018-03-05,1032582.4203523349,0.0
2018-03-06,1032582.4203523349,0.0
2018-03-07,1032288.2556784553,-0.0002848825121186671
2018-03-08,1033474.391182927,0.001149035163334311
2018-03-09,1033869.7630281039,0.0003825656915643627
2018-03-12,1035451.3143860423,0.001529739445427003
2018-03-13,1038218.98286433,0.002672910295090869
2018-03-14,1039009.7842516784,0.0007616903566591837
2018-03-15,1040195.9246341418,0.001141606556975594
2018-03-16,1036242.0980538699,-0.0038010402527414167
2018-03-19,1035846.7153958427,-0.00038155432863595795
2018-03-20,1036242.0610590256,0.00038166425331742637
2018-03-21,1037823.6265036697,0.0015262509640148192
2018-03-22,1037428.1953842086,-0.0003810195772794289
2018-03-23,1029915.9668817795,-0.0072412033293995925
2018-03-26,1026861.8498017266,-0.0029654041477769066
2018-03-27,1026861.8498017266,0.0
2018-03-28,1026861.8498017266,0.0
2018-03-29,1026861.8498017266,0.0
2018-03-30,1026861.8498017266,0.0
2018-04-02,1026861.8498017266,0.0
2018-04-03,1026861.8498017266,0.0
2018-04-09,1026861.8498017266,0.0
2018-04-10,1026861.8498017266,0.0
2018-04-11,1026861.8498017266,0.0
2018-04-12,1026861.8498017266,0.0
2018-04-13,1026861.8498017266,0.0
2018-04-16,1026861.8498017266,0.0
2018-04-17,1026861.8498017266,0.0
2018-04-18,1026861.8498017266,0.0
2018-04-19,1026861.8498017266,0.0
2018-04-20,1026861.8498017266,0.0
2018-04-23,1026861.8498017266,0.0
2018-04-24,1026861.8498017266,0.0
2018-04-25,1026861.8498017266,0.0
2018-04-26,1026861.8498017266,0.0
2018-04-27,1026861.8498017266,0.0
2018-04-30,1026861.8498017266,0.0
2018-05-02,1026861.8498017266,0.0
2018-05-03,1026861.8498017266,0.0
2018-05-04,1026861.8498017266,0.0
2018-05-07,1026861.8498017266,0.0
2018-05-08,1026861.8498017266,0.0
2018-05-09,1026861.8498017266,0.0
2018-05-10,1026861.8498017266,0.0
2018-05-11,1026861.8498017266,0.0
2018-05-14,1026861.8498017266,0.0
2018-05-15,1026861.8498017266,0.0
2018-05-16,1026861.8498017266,0.0
2018-05-17,1026861.8498017266,0.0
2018-05-18,1026861.8498017266,0.0
2018-05-21,1026861.8498017266,0.0
2018-05-22,1026861.8498017266,0.0
2018-05-23,1026861.8498017266,0.0
2018-05-24,1026861.8498017266,0.0
2018-05-25,1026861.8498017266,0.0
2018-05-28,1026861.8498017266,0.0
2018-05-29,1026861.8498017266,0.0
2018-05-30,1026861.8498017266,0.0
2018-05-31,1026861.8498017266,0.0
2018-06-01,1026861.8498017266,0.0
2018-06-04,1026861.8498017266,0.0
2018-06-05,1026861.8498017266,0.0
2018-06-06,1026861.8498017266,0.0
2018-06-07,1026861.8498017266,0.0
2018-06-08,1026861.8498017266,0.0
2018-06-11,1026861.8498017266,0.0
2018-06-12,1026861.8498017266,0.0
2018-06-13,1026861.8498017266,0.0
2018-06-14,1026861.8498017266,0.0
2018-06-15,1026861.8498017266,0.0
2018-06-19,1026861.8498017266,0.0
2018-06-20,1026861.8498017266,0.0
2018-06-21,1026861.8498017266,0.0
2018-06-22,1026861.8498017266,0.0
2018-06-25,1026861.8498017266,0.0
2018-06-26,1026861.8498017266,0.0
2018-06-27,1026861.8498017266,0.0
2018-06-28,1026861.8498017266,0.0
2018-06-29,1026861.8498017266,0.0
2018-07-02,1026861.8498017266,0.0
2018-07-03,1026861.8498017266,0.0
2018-07-04,1026861.8498017266,0.0
2018-07-05,1026861.8498017266,0.0
2018-07-06,1026861.8498017266,0.0
2018-07-09,1026861.8498017266,0.0
2018-07-10,1026861.8498017266,0.0
2018-07-11,1026861.8498017266,0.0
2018-07-12,1026861.8498017266,0.0
2018-07-13,1026861.8498017266,0.0
2018-07-16,1026861.8498017266,0.0
2018-07-17,1026861.8498017266,0.0
2018-07-18,1026861.8498017266,0.0
2018-07-19,1026861.8498017266,0.0
2018-07-20,1026861.8498017266,0.0
2018-07-23,1026498.1579584411,-0.00035417796790848666
2018-07-24,1027512.6400875499,0.0009882941544936408
2018-07-25,1026498.1407084077,-0.0009873351816438447
2018-07-26,1028527.1222166588,0.001976605146942312
2018-07-27,1029541.6165964317,0.0009863564682539572
2018-07-30,1032077.8384561373,0.0024634476341909295
2018-07-31,1031063.3193220044,-0.0009829870348252445
2018-08-01,1034614.0396459368,0.0034437461379841494
2018-08-02,1036642.9918545518,0.001961071598554076
2018-08-03,1033599.5410552216,-0.0029358716773704163
2018-08-06,1032585.0795795622,-0.0009814840616354514
2018-08-07,1032585.0683429609,-1.08820100708229e-08
2018-08-08,1032585.040049775,-2.740034377168854e-08
2018-08-09,1034614.0232176353,0.0019649550295270934
2018-08-10,1034106.7855444949,-0.0004902675410902724
2018-08-13,1029034.3458507402,-0.004905141098251131
2018-08-14,1032585.083157668,0.0034505527645847245
2018-08-15,1032077.8272424679,-0.0004912485406518563
2018-08-16,1025121.5270963092,-0.006740092619511695
2018-08-17,1025121.5270963092,0.0
2018-08-20,1025121.5270963092,0.0
2018-08-21,1025121.5270963092,0.0
2018-08-22,1025121.5270963092,0.0
2018-08-23,1025121.5270963092,0.0
2018-08-24,1024630.7291740825,-0.0004787704767228451
2018-08-27,1025297.093924969,0.000650346248568523
2018-08-28,1028629.0450453765,0.0032497420895365448
2018-08-29,1035292.9700979415,0.006478453126190775
2018-08-30,1049953.5889448286,0.01416084071883561
2018-08-31,1040624.0424369191,-0.008885675144256089
2018-09-03,1042623.3130664639,0.0019212227932605686
2018-09-04,1041956.8956361664,-0.0006391737283693022
2018-09-05,1043956.058059692,0.0019186613495225657
2018-09-06,1054618.2908699727,0.010213296553973406
2018-09-07,1047954.4112562696,-0.0063187597554428265
2018-09-10,1052619.1796338619,0.004451308499193507
2018-09-11,1047954.395874738,-0.0044315967724875005
2018-09-12,1045288.8261350549,-0.0025435932614777945
2018-09-13,1043956.0779937088,-0.0012750046762424194
2018-09-14,1039957.6642220233,-0.003830059382737283
2018-09-17,1047288.1052540782,0.007048787930745926
2018-09-18,1039291.3093796332,-0.0076357172723784394
2018-09-19,1040774.786292107,0.0014273927811050413
2018-09-20,1040774.786292107,0.0
2018-09-21,1040774.786292107,0.0
2018-09-25,1040774.786292107,0.0
2018-09-26,1040411.5055196751,-0.00034904839857441416
2018-09-27,1040967.7707083669,0.000534658820803724
2018-09-28,1040571.821342151,-0.00038036659477591606
2018-10-01,1036212.3549275856,-0.004189491128966494
2018-10-02,1036212.3549275856,0.0
2018-10-03,1036212.3549275856,0.0
2018-10-04,1036212.3549275856,0.0
2018-10-05,1036212.3549275856,0.0
2018-10-08,1036212.3549275856,0.0
2018-10-09,1036212.3549275856,0.0
2018-10-11,1036212.3549275856,0.0
2018-10-12,1036212.3549275856,0.0
2018-10-15,1036212.3549275856,0.0
2018-10-16,1036212.3549275856,0.0
2018-10-17,1036212.3549275856,0.0
2018-10-18,1036212.3549275856,0.0
2018-10-19,1036212.3549275856,0.0
2018-10-22,1036212.3549275856,0.0
2018-10-23,1036212.3549275856,0.0
2018-10-24,1036212.3549275856,0.0
2018-10-25,1036212.3549275856,0.0
2018-10-26,1036212.3549275856,0.0
2018-10-29,1036212.3549275856,0.0
2018-10-30,1036212.3549275856,0.0
2018-10-31,1036212.3549275856,0.0
2018-11-01,1036212.3549275856,0.0
2018-11-02,1036212.3549275856,0.0
2018-11-05,1036212.3549275856,0.0
2018-11-06,1036212.3549275856,0.0
2018-11-07,1036212.3549275856,0.0
2018-11-08,1036212.3549275856,0.0
2018-11-09,1036212.3549275856,0.0
2018-11-12,1036212.3549275856,0.0
2018-11-13,1036212.3549275856,0.0
2018-11-14,1036212.3549275856,0.0
2018-11-15,1036212.3549275856,0.0
2018-11-16,1036212.3549275856,0.0
2018-11-19,1036212.3549275856,0.0
2018-11-20,1036212.3549275856,0.0
2018-11-21,1036212.3549275856,0.0
2018-11-22,1036212.3549275856,0.0
2018-11-23,1036212.3549275856,0.0
2018-11-26,1036212.3549275856,0.0
2018-11-27,1036212.3549275856,0.0
2018-11-28,1036212.3549275856,0.0
2018-11-29,1036212.3549275856,0.0
2018-11-30,1036212.3549275856,0.0
2018-12-03,1036212.3549275856,0.0
2018-12-04,1036212.3549275856,0.0
2018-12-05,1036212.3549275856,0.0
2018-12-06,1036212.3549275856,0.0
2018-12-07,1036212.3549275856,0.0
2018-12-10,1036212.3549275856,0.0
2018-12-11,1036212.3549275856,0.0
2018-12-12,1036212.3549275856,0.0
2018-12-13,1036212.3549275856,0.0
2018-12-14,1036212.3549275856,0.0
2018-12-17,1036212.3549275856,0.0
2018-12-18,1036212.3549275856,0.0
2018-12-19,1036212.3549275856,0.0
2018-12-20,1036212.3549275856,0.0
2018-12-21,1036212.3549275856,0.0
2018-12-24,1036212.3549275856,0.0
2018-12-25,1036212.3549275856,0.0
2018-12-26,1036212.3549275856,0.0
2018-12-27,1036212.3549275856,0.0
2018-12-28,1036212.3549275856,0.0
2019-01-02,1036212.3549275856,0.0
2019-01-03,1036212.3549275856,0.0
2019-01-04,1036212.3549275856,0.0
2019-01-07,1036212.3549275856,0.0
2019-01-08,1036212.3549275856,0.0
2019-01-09,1036212.3549275856,0.0
2019-01-10,1036212.3549275856,0.0
2019-01-11,1036212.3549275856,0.0
2019-01-14,1036212.3549275856,0.0
2019-01-15,1036212.3549275856,0.0
2019-01-16,1036212.3549275856,0.0
2019-01-17,1036212.3549275856,0.0
2019-01-18,1036212.3549275856,0.0
2019-01-21,1036212.3549275856,0.0
2019-01-22,1036212.3549275856,0.0
2019-01-23,1036212.3549275856,0.0
2019-01-24,1036212.3549275856,0.0
2019-01-25,1036212.3549275856,0.0
2019-01-28,1036212.3549275856,0.0
2019-01-29,1036212.3549275856,0.0
2019-01-30,1036212.3549275856,0.0
2019-02-11,1036212.3549275856,0.0
2019-02-12,1036212.3549275856,0.0
2019-02-13,1036212.3549275856,0.0
2019-02-14,1036212.3549275856,0.0
2019-02-15,1036212.3549275856,0.0
2019-02-18,1036212.3549275856,0.0
2019-02-19,1035748.1400234548,-0.00044799205676637754
2019-02-20,1037766.5018848609,0.0019486994795476775
2019-02-21,1043148.6997898675,0.0051863284228494955
2019-02-22,1043148.6997898675,0.0
2019-02-25,1045839.8216721446,0.002579806582531541
2019-02-26,1047858.1201154289,0.001929835144408143
2019-02-27,1047185.3700168657,-0.0006420240351711071
2019-03-04,1048530.8553400969,0.0012848587859946026
2019-03-05,1041130.3575743422,-0.007057968516676949
2019-03-06,1042475.9301321344,0.0012924150640725163
2019-03-07,1042475.9301321344,0.0
2019-03-08,1037093.688354138,-0.005162941054489445
2019-03-11,1033057.0837288423,-0.0038922275495686387
2019-03-12,1039784.7778141744,0.006512412713001625
2019-03-13,1041130.3489873154,0.0012940862396251251
2019-03-14,1047858.1314080346,0.006461998180403716
2019-03-15,1045167.0440247443,-0.0025681791290527167
2019-03-18,1048530.8920900428,0.003218478887685672
2019-03-19,1047858.0939395704,-0.0006416579192353167
2019-03-20,1051894.790367104,0.003852331199119874
2019-03-21,1052567.5815860657,0.0006395993450321047
2019-03-22,1059968.0552141513,0.007030877406402958
2019-03-25,1049876.4655598006,-0.009520654518509808
2019-03-26,1053240.3604582264,0.003204086393757022
2019-03-27,1051894.7915158728,-0.0012775516329133207
2019-03-28,1049876.4644181523,-0.0019187537708137414
2019-03-29,1053240.3569351719,0.003204084128968221
2019-04-01,1064004.7625208707,0.010220274522163342
2019-04-02,1061986.3863428403,-0.0018969616012323165
2019-04-03,1061313.5612669096,-0.0006335533906867141
2019-04-08,1064004.6731726078,0.0025356426261864407
2019-04-09,1066695.8199209154,0.00252926215096716
2019-04-10,1066695.8199209154,0.0
2019-04-11,1066695.800087316,-1.85934913021768e-08
2019-04-12,1064677.474418436,-0.001892128635656798
2019-04-15,1069386.9658531218,0.004423397270857388
2019-04-16,1072078.0637130514,0.002516486497273318
2019-04-17,1076114.705273097,0.0037652496554820836
2019-04-18,1081496.900951875,0.005001507415895778
2019-04-19,1088224.6540519185,0.006220778898323509
2019-04-22,1084860.8465836952,-0.003091096544907801
2019-04-23,1084860.8415333538,-4.655289598254342e-09
2019-04-24,1089570.2912283463,0.004341063401584355
2019-04-25,1087551.8718758475,-0.0018524911781719888
2019-04-26,1078805.761432097,-0.008042016817703446
2019-04-29,1076114.709894632,-0.0024944727157303337
2019-04-30,1076114.686843879,-2.1420349272105454e-08
2019-05-02,1078133.0127068078,0.0018755676208157546
2019-05-03,1078805.8701378077,0.0006240950078233443
2019-05-06,1076114.686843879,-0.002494594596138877
2019-05-07,1075441.9515184886,-0.000625152071256907
2019-05-08,1076114.6604842916,0.0006255186203711904
2019-05-09,1074918.186009984,-0.0011118466444544062
2019-05-10,1074918.186009984,0.0
2019-05-13,1074918.186009984,0.0
2019-05-14,1074918.186009984,0.0
2019-05-15,1074918.186009984,0.0
2019-05-16,1074918.186009984,0.0
2019-05-17,1074918.186009984,0.0
2019-05-20,1074918.186009984,0.0
2019-05-21,1074918.186009984,0.0
2019-05-22,1074918.186009984,0.0
2019-05-23,1074918.186009984,0.0
2019-05-24,1074918.186009984,0.0
2019-05-27,1074918.186009984,0.0
2019-05-28,1074918.186009984,0.0
2019-05-29,1074918.186009984,0.0
2019-05-30,1074918.186009984,0.0
2019-05-31,1074918.186009984,0.0
2019-06-03,1074918.186009984,0.0
2019-06-04,1074918.186009984,0.0
2019-06-05,1074918.186009984,0.0
2019-06-06,1074918.186009984,0.0
2019-06-10,1074918.186009984,0.0
2019-06-11,1074918.186009984,0.0
2019-06-12,1074918.186009984,0.0
2019-06-13,1074918.186009984,0.0
2019-06-14,1074918.186009984,0.0
2019-06-17,1074918.186009984,0.0
2019-06-18,1074918.186009984,0.0
2019-06-19,1074918.186009984,0.0
2019-06-20,1074918.186009984,0.0
2019-06-21,1074918.186009984,0.0
2019-06-24,1074918.186009984,0.0
2019-06-25,1074918.186009984,0.0
2019-06-26,1074918.186009984,0.0
2019-06-27,1074918.186009984,0.0
2019-06-28,1074918.186009984,0.0
2019-07-01,1074610.8677098241,-0.0002858992471795885
2019-07-02,1077949.0494169118,0.0031064097780826305
2019-07-03,1073359.0849024928,-0.004258053306788301
2019-07-04,1073776.3367929757,0.0003887346707656114
2019-07-05,1073776.3576328203,1.940799387867287e-08
2019-07-08,1070020.9359850173,-0.0034973964747015973
2019-07-09,1071272.7232964558,0.0011698717934767178
2019-07-10,1072524.569644409,0.0011685599014423786
2019-07-11,1078366.2682704756,0.005446680469057608
2019-07-12,1080035.3611718311,0.001547797766368042
2019-07-15,1079200.8137944282,-0.0007727037534192016
2019-07-16,1081704.4374668428,0.002319886753617162
2019-07-17,1081704.433361854,-3.794926595190873e-09
2019-07-18,1080035.3755097257,-0.0015429888245359624
2019-07-19,1086294.387607285,0.0057951917497196526
2019-07-22,1089215.2655208302,0.0026888456268090444
2019-07-23,1091301.608340073,0.001915454993412169
2019-07-24,1092136.1974847803,0.0007647648810642504
2019-07-25,1090049.8541775732,-0.0019103325317959552
2019-07-26,1087546.1808986494,-0.0022968429098252363
2019-07-29,1086711.6438106718,-0.0007673578397269232
2019-07-30,1088797.9927482435,0.0019198735464505123
2019-07-31,1086711.6748288267,-0.0019161662065070306
2019-08-01,1084625.3361801475,-0.0019198640237373388
2019-08-02,1080035.354945251,-0.0042318587643006556
2019-08-05,1079200.79035895,-0.0007727196915173762
2019-08-06,1069720.4800956012,-0.00878456571570474
2019-08-07,1069720.4800956012,0.0
2019-08-08,1069720.4800956012,0.0
2019-08-12,1069720.4800956012,0.0
2019-08-13,1069720.4800956012,0.0
2019-08-14,1069720.4800956012,0.0
2019-08-15,1069720.4800956012,0.0
2019-08-16,1069720.4800956012,0.0
2019-08-19,1069720.4800956012,0.0
2019-08-20,1069720.4800956012,0.0
2019-08-21,1069720.4800956012,0.0
2019-08-22,1069720.4800956012,0.0
2019-08-23,1069392.1125711636,-0.0003069657266057124
2019-08-26,1065506.089577181,-0.003633861656824111
2019-08-27,1066801.4077192012,0.0012156834716301468
2019-08-28,1066801.4248781716,1.6084503062785416e-08
2019-08-29,1068960.3341037899,0.002023721730466166
2019-08-30,1071982.7660821336,0.0028274500764124966
2019-09-02,1073278.0735014183,0.0012083285853734527
2019-09-03,1071982.783375405,-0.0012068541769306718
2019-09-04,1069823.8464643848,-0.0020139660305198426
2019-09-05,1077595.8750168085,0.0072647740823026385
2019-09-06,1079322.9929960864,0.0016027511048619658
2019-09-10,1078027.6857230403,-0.0012001108856677378
2019-09-11,1078459.43184344,0.0004004963194523814
2019-09-12,1079323.029708087,0.000800769912291166
2019-09-16,1076732.3837740892,-0.002400250770798862
2019-09-17,1080618.3864203638,0.0036090700947004617
2019-09-18,1081050.091783166,0.0003994984429538384
2019-09-19,1083660.3749888246,0.0024145811794467065
2019-09-20,1081920.2320678488,-0.0016058010066057893
2019-09-23,1080180.083177209,-0.001608389268508259
2019-09-24,1079745.040085122,-0.00040275052175309245
2019-09-25,1078874.945071917,-0.0008058337671422722
2019-09-26,1084530.491864516,0.005242078165252018
2019-09-27,1086705.5943811992,0.0020055706437021037
2019-10-01,1088010.7195389033,0.001200992397989209
2019-10-02,1094101.212666514,0.005597824560213738
2019-10-03,1088880.7990580047,-0.004771417441158166
2019-10-04,1093666.2079337307,0.004394795904074877
2019-10-07,1093231.162034082,-0.00039778672550427885
2019-10-08,1097146.492401155,0.0035814295302267762
2019-10-09,1097146.5334915076,3.745202037386264e-08
2019-10-14,1104107.0966489308,0.006344242035995151
2019-10-15,1105847.299974084,0.001576118232039958
2019-10-16,1109762.526924821,0.0035404770177844824
2019-10-17,1107152.4117476512,-0.002351958291836209
2019-10-18,1105412.1608139277,-0.0015718259882363528
2019-10-21,1103672.0594842033,-0.0015741651769445308
2019-10-22,1104977.1479485887,0.0011824966059168496
2019-10-23,1105847.1978978887,0.0007873918034551064
2019-10-24,1106717.2720658109,0.0007867942059047728
2019-10-25,1106717.3744897954,9.254756117016427e-08
2019-10-28,1107152.405764279,0.00039308253806358273
2019-10-29,1108892.441609998,0.001571631725370226
2019-10-30,1110197.6069647186,0.001176999053962069
2019-10-31,1111502.6639534044,0.0011755177461190147
2019-11-01,1111067.7291698325,-0.0003913034108482538
2019-11-04,1113677.9649813366,0.0023493039559832063
2019-11-05,1118028.3019876545,0.003906279142724012
2019-11-06,1119333.4255471472,0.0011673439367969607
2019-11-07,1120203.4215659914,0.0007772447413683103
2019-11-08,1118898.405852199,-0.001164981010295385
2019-11-11,1115853.0659604284,-0.002721730476907047
2019-11-12,1113677.887625071,-0.0019493411827347096
2019-11-13,1114112.9901652527,0.0003906897542067522
2019-11-14,1115418.0897847926,0.0011714248294927287
2019-11-15,1116288.1884725953,0.0007800650677725063
2019-11-18,1118898.3883368974,0.0023382849440283238
2019-11-19,1122378.6626934232,0.0031104471977110304
2019-11-20,1123683.7979391895,0.0011628297019066203
2019-11-21,1119768.462757397,-0.0034843745090684664
2019-11-22,1120203.4215659914,0.00038843638043117856
2019-11-25,1120638.5609580264,0.00038844676213067864
2019-11-26,1120203.5237094832,-0.0003882047822549861
2019-11-27,1118028.3139163977,-0.0019417987419664273
2019-11-28,1120203.4937905818,0.0019455498998630638
2019-11-29,1119333.3701939306,-0.000776754939146751
2019-12-02,1117593.2224469308,-0.0015546286685782507
2019-12-03,1115853.151224052,-0.0015569808298129262
2019-12-04,1115853.1272888724,-2.1450116127752494e-08
2019-12-05,1119333.3900455423,0.003118925485404711
2019-12-06,1124553.8903987405,0.004663936946422975
2019-12-09,1123683.7386669735,-0.000773775040214808
2019-12-10,1124553.872360611,0.000774358178992518
2019-12-11,1123683.7808610874,-0.0007737214916144763
2019-12-12,1133254.6009707523,0.00851736073144238
2019-12-13,1146305.687739254,0.011516464841459406
2019-12-16,1143260.4149803037,-0.00265659744300506
2019-12-17,1141955.341018015,-0.0011415369107405926
2019-12-18,1147610.7826973256,0.0049524193076315726
2019-12-19,1148468.2261998886,0.0007471553208551196
2019-12-20,1141456.6149384943,-0.006105185238423849
2019-12-23,1139265.645037345,-0.0019194508774803554
2019-12-24,1143209.536308092,0.0034617837270234375
2019-12-25,1141456.6846847225,-0.0015332723946918092
2019-12-26,1142333.119187951,0.0007678210789670015
2019-12-27,1144085.9550134933,0.00153443491753813
2019-12-30,1146715.3178937868,0.0022982214481099827
